id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,SV24,SV25,SV26,SV27,SV28,SV29,SV30,SV31,SV32,SV33,SV34,SV35,SV36,SV37,SV38,SV39,SV40,SV41,SV42,SV43,SV44,SV45,SV46,SV47,SV48,SV49,SV50,SV51,SV52,SV53,SV54,SV55,SV56,SV57,SV58,SV59,SV60,SV61,SV62,SV63,SV64,SV65,SV66,SV67,SV68,SV69,SV70,SV71,SV72,SV73,SV74,SV75,SV76,SV77,SV78,SV79,SV80,SV81,SV82,SV83,SV84,SV85,SV86,SV87,SV88,SV89,SV90,SV91,SV92,SV93,SV94,SV95,SV96
novaehollandiae_QM33065_Dorrigo_01,-5.58180141906300E-003,-1.85750423902290E-002,7.82151353015010E-003,1.16324788410962E-002,-4.91583150805744E-003,1.52196959523976E-003,9.85570239436113E-004,-1.94378753767022E-003,-3.83844663712365E-003,-2.12241581542048E-003,-2.68940542438520E-003,-8.16169044619798E-004,-1.02402146615406E-003,-2.10842685491200E-004,-1.39067676616557E-003,-1.48895131449894E-003,-8.98150730675898E-004,2.24168867087507E-004,-5.85646911640784E-005,-2.19591718376734E-004,9.17549631235091E-006,8.64088284679595E-004,4.78558330657298E-004,-2.60655910853600E-004,-2.26120163320665E-004,-6.05676940424858E-004,-8.88882097440829E-004,1.13454560560728E-008,-7.64340028993277E-004,1.95591710906370E-004,4.76784453249842E-004,2.49971513641712E-004,-5.00798815161118E-004,-4.32239188301797E-004,1.02181069620577E-004,-3.29917335321540E-004,1.05012030049335E-004,3.70525669947474E-004,6.19085074040739E-005,-3.92557265967087E-004,-2.58814045912426E-004,1.04970456152773E-005,7.83605044975783E-005,2.66736112019556E-004,-7.10159273229265E-005,2.93923456475826E-005,-8.19339678972363E-005,-2.06430099304425E-004,2.08917415257034E-004,-1.31537848597349E-004,4.11437087407127E-004,4.72688092487507E-005,-4.47063985421688E-005,9.27966367781521E-005,-4.18755617359431E-004,-2.36251350191506E-005,3.63645989022337E-004,1.77619598222983E-005,-7.93088143741522E-005,-2.33810402109843E-005,-1.87086070742347E-004,8.31703704464577E-005,-1.14568280352825E-006,-1.09203143992418E-004,-7.96879288228736E-005,-1.49525969074381E-004,-3.05434026334141E-005,1.07060275799484E-004,2.42727651423788E-006,-9.84678822811629E-006,8.77215107975477E-005,-1.04698053904457E-004,9.17717364931318E-005,4.73828897882057E-006,-6.35608426867953E-005,6.17711072115653E-005,-3.27069798806191E-005,-3.12669651297966E-005,1.69539145197941E-004,2.74133495424832E-005,1.21534646771864E-005,2.42024867851833E-005,-3.82338736609317E-005,-1.17096316452923E-005,-5.26418757903368E-005,-2.05771991925518E-005,6.54159416931187E-005,2.33134333148968E-005,-9.65189608064472E-006,-5.38920642654992E-005,9.86994100547229E-006,2.93757085463455E-005,3.82540760209332E-005,-1.19275374785544E-005,2.41344118989561E-005,-3.65367365299698E-005
novaehollandiae_QM33097_Bruxner_01,2.50083223793024E-002,-4.04541259022656E-002,-1.27166364955584E-002,1.89827689768354E-003,-5.54020955437799E-003,-1.65088134396390E-003,-4.83159104358600E-003,-1.35819995026530E-003,7.31181296300067E-004,-6.01488589153584E-004,3.04860567934696E-004,1.16326199778097E-003,-5.05009249426663E-004,1.33595828633138E-003,7.98057539354889E-004,-5.79886934760340E-004,1.21510207450363E-003,4.69496628689270E-004,-8.72716722300957E-004,4.06474175227228E-005,-6.71529255248901E-004,-8.60842651503573E-006,-5.59509675536071E-004,-6.36175349642226E-004,2.17394907765036E-004,1.83873807873045E-004,2.19698308935751E-004,2.75535908465311E-004,1.18293932605687E-004,1.15134943935859E-004,-1.65951910046082E-004,2.09646960498140E-004,2.73401052258646E-004,-2.24688870676234E-004,-2.51456773693057E-004,1.07642012257441E-004,7.22515818445810E-005,1.02015623261060E-004,8.99241279025377E-005,-2.47680051132659E-004,-7.34579465802959E-005,-3.43634556371076E-004,1.59043905270779E-004,-1.60246183112180E-005,5.51133512908623E-005,-2.49447430483037E-004,-3.03819042195840E-004,1.85925298361679E-004,-1.57418005001144E-004,-1.48238696854494E-005,-2.26005690557594E-005,-2.47133202705797E-004,-2.49550724470312E-004,8.05139610650655E-005,3.10030612448865E-005,1.66742101265812E-004,-4.70562174611167E-005,-9.43667646528923E-005,4.26629690461345E-005,-1.87179573108654E-004,-3.19017448868322E-005,-3.76429834361567E-005,-1.58966421742271E-006,6.02339167016742E-005,-4.67070298220909E-005,3.68045229331286E-005,-5.63159396180678E-005,-9.35835662942862E-006,2.56321679805142E-005,-5.32645519647830E-005,-4.39480631714121E-005,-5.68168996956691E-005,4.53623849185957E-005,-1.91351274438398E-005,6.85012610491221E-006,2.58528262114884E-005,3.08184360858559E-005,-2.35242767444229E-005,-7.57375287328694E-005,8.85237033909831E-006,-3.59752852884751E-005,-5.48357273737335E-005,4.94972987780846E-005,1.91777715803260E-005,-1.39765559670091E-005,3.63076333635439E-005,6.03980929256109E-005,1.75565995394778E-005,5.05703397867546E-005,-4.05776579537950E-005,-4.23869605861951E-005,-3.07143773714087E-005,1.24340125867784E-005,3.83848188851458E-005,-5.21361355120337E-006,-5.06389077310780E-005
novaehollandiae_QM36992_Daisy-Plains_01,1.63530762881820E-002,1.01347012680288E-002,1.13098618451712E-002,1.16098422898368E-002,1.27580794273701E-002,-1.04035056477383E-003,6.92491053775412E-004,-2.64455009700066E-003,1.24437254539279E-003,-1.66248322568798E-003,1.17506655327500E-003,-2.73815457066174E-004,4.64798697907210E-004,3.24673666740117E-004,3.71218346842811E-004,-2.57581759287787E-004,7.82990286679523E-006,-3.29514863341295E-004,3.75926760643918E-004,-1.20432506778317E-005,6.99734461086336E-004,-7.23384437155357E-005,-5.12507925277162E-004,-3.93694019651676E-004,-2.68715006855617E-004,-2.05191954350511E-004,-3.31283180479422E-004,1.22498843495856E-004,-5.26509975835162E-004,2.64572866871884E-004,-3.86511200995167E-005,2.63024960296746E-004,6.33473548543996E-004,-4.44941640276471E-004,3.11841651884938E-005,-1.98656365061365E-004,-6.23297538819694E-004,2.52455190375691E-004,-5.38331493552265E-004,3.32879975040904E-004,-4.57607057886320E-005,-3.31902156818226E-004,2.50213528033324E-004,4.33854345088392E-005,1.86571779682892E-004,-2.92570146638503E-004,3.33837223985559E-005,-1.73476294459447E-004,3.29785818746000E-004,8.39838733793448E-005,2.31424617580439E-004,1.90437431922010E-004,2.96420920503129E-005,-1.74291670978607E-004,-1.44418319927351E-004,5.41484149625887E-006,4.16239381872989E-006,6.59318079743893E-005,-1.89114942036712E-004,3.90028274334209E-005,1.38918044158028E-004,-1.15031709689143E-004,-2.20065300454838E-005,-3.45977185591748E-005,-8.84827385675976E-005,-6.73355053060136E-005,-7.68879396031319E-005,-6.01014159228903E-005,8.23608155385722E-006,-5.94782469343378E-005,1.20499590128084E-004,-5.89277454739634E-005,9.82779585542010E-005,5.20173033539152E-005,-8.24188338823289E-005,-4.76244555657520E-005,5.02515643335965E-005,6.19009499173836E-005,2.76354420973449E-005,1.00358613038710E-005,7.06351903655915E-006,9.41513493480402E-005,-5.99752480887334E-006,1.35489917926519E-005,7.42376746108452E-005,-8.30564228749758E-007,-4.44864971230328E-005,-3.64133489038246E-006,-4.39018105120941E-005,6.85950852510481E-005,-1.94916982734470E-005,3.45201646095419E-005,9.25183397866216E-007,8.57123966728710E-005,-7.18650667857800E-006,-7.08501391508815E-005
novaehollandiae_QM56374_Dungog_01,2.22963774822867E-002,-7.65298392791598E-003,4.10498296473425E-003,5.05626920402869E-003,-5.33114008586703E-003,-3.99346378909232E-003,2.24181614714466E-004,6.62975613224364E-004,-1.73308480515792E-004,8.93928323687714E-004,-1.32292887103348E-003,2.32920605552148E-003,1.85678179251515E-003,4.66244340600200E-004,-3.54348443910211E-004,-3.99873067409733E-004,-1.54196180925301E-003,2.78002406440972E-004,4.50075278447949E-004,5.85203460143010E-005,-4.00389769512096E-004,1.53071922744387E-005,2.97991801857565E-004,-6.38170322945126E-004,1.56056397663693E-004,4.45186604689085E-004,4.55199146736093E-004,4.68480937604439E-004,-9.28976660044955E-005,2.26380191024172E-004,1.37194320789240E-004,-5.37457524598884E-005,-1.87996708247287E-005,6.68874298151730E-004,5.10540830151247E-004,3.13212482637075E-004,-5.51286231148680E-004,5.68076243313394E-006,-1.12585486198119E-004,-8.98406689723341E-005,2.21113216045305E-004,-5.84411567740945E-005,1.40587721865960E-004,1.39449236947491E-004,-1.66640037950861E-004,-2.09525589661610E-004,-9.89718225454862E-005,-2.65731490470866E-004,-2.11496254785143E-004,2.73476539765993E-005,1.17262123662592E-004,2.77855525359935E-005,-5.23443081722831E-006,-1.50948436607045E-004,-4.37610099518413E-005,2.89159115639506E-004,-1.48972456059142E-004,-1.17294885795047E-004,3.72479701579998E-004,-2.87999550290674E-004,-1.58586736845541E-006,7.89328780219193E-005,2.04580630748968E-005,-1.44057534551090E-004,-8.35386165253924E-005,-3.13468366888086E-005,-1.15525156743131E-004,-3.12853879215593E-005,-5.09967645122159E-005,-9.90002658436374E-005,-2.68293137550304E-005,5.49661603274056E-006,-3.28364367937093E-005,7.18276841945409E-005,-2.12808211911650E-005,-1.66363797443698E-005,6.55023651102935E-005,-2.45893214815980E-005,5.68746495574414E-005,1.59345055601055E-005,7.40511017158689E-005,2.06889763577626E-005,-2.69353389790508E-005,-5.64231975033289E-005,-3.76625865969990E-006,1.22280591249550E-005,4.01931619975619E-005,6.17348858554356E-005,-8.65660979318868E-007,6.78058312942025E-005,-1.10296682562797E-005,-2.22935364104938E-005,-7.38899174015612E-005,-7.99059132829284E-005,5.53075830889687E-005,-3.70599690232886E-005
novaehollandiae_QM66656_Warwick_01,5.92110189967708E-003,-4.87340495373829E-002,-2.50544248544027E-002,6.53633751104930E-003,6.89154436397587E-003,2.25813244399776E-003,-1.46903128383729E-003,-3.85562807278245E-003,1.55244496743574E-003,-3.22145078627496E-003,2.92894790544788E-003,-2.29956556077660E-003,-3.92532772759657E-004,3.06147866528837E-003,-2.28463619776238E-003,2.21439835366450E-003,-5.06245241668548E-004,-8.51163324232792E-005,9.73366117890525E-004,-5.04542672365911E-004,-1.96522465680469E-004,-5.08057009679813E-004,5.12473872581303E-004,1.36440950980515E-004,2.88273088613626E-004,1.18718734445544E-004,-1.82682338254732E-004,-1.10347765579904E-004,-5.38801051775177E-004,-3.47575054843691E-004,-2.81208916615199E-004,-5.99578905925677E-004,-4.82006965275615E-004,5.92379385312339E-006,-4.97008572315024E-004,4.71529857838788E-004,2.08800641628959E-004,5.07736347007663E-004,-2.06662660566915E-005,2.41555857462115E-004,1.50879516944884E-004,-1.08123051331315E-004,-9.67375488754111E-005,-3.67116778125608E-004,2.58190118138149E-004,4.36135979168187E-004,4.03872079267946E-006,1.05283263705348E-004,-2.97003928107180E-005,-8.46366989939605E-005,6.65783211906102E-005,6.97011806250349E-006,6.97020909079557E-005,1.65911718703293E-004,7.76098216063932E-005,3.56216731494820E-005,-1.37908333807873E-004,-1.47139686628390E-004,-2.17593547747959E-004,-5.44113787223700E-005,1.82262563102355E-004,1.55804131350943E-004,4.06960686081022E-005,8.09888114307298E-005,5.83712701340613E-005,-1.45194368701679E-004,2.17720490829719E-005,3.14327092175663E-004,-3.07478561222532E-005,-1.29765043638363E-004,4.28245102668979E-005,1.86895534092601E-004,9.02848883439202E-005,6.04330700033807E-005,2.70627423980917E-005,-6.53341719095889E-005,3.20432325629020E-005,7.26825685527584E-005,-4.42471174264556E-005,-1.06662537931488E-004,1.05342364101731E-005,1.68298267197587E-007,3.98627473082547E-005,6.49271576542401E-005,-2.42328974025282E-005,2.11909393962475E-005,-6.16276398953925E-005,-6.31314456929988E-005,6.49636668321574E-005,-1.52483571305106E-005,-2.07298574475420E-005,8.00042992431427E-005,-4.11847822039774E-005,1.99062430810904E-005,-4.31528192690874E-005,-1.24084174025689E-005
richmondiana_C.348955_Terania_01,-1.43467376746443E-001,3.89435259753930E-002,-1.70003652622243E-002,5.34329281717444E-003,-7.63419351720377E-003,-1.91802191881821E-003,-4.15524622322223E-003,5.38486377749482E-004,3.20497591921925E-005,1.47264417804966E-003,-9.34403191165528E-004,2.90405611776082E-003,4.32251314174288E-004,3.57415779105926E-003,1.55595809326607E-004,1.36818475309254E-003,-2.78669577184009E-004,-3.67478825256835E-004,-4.05793021317296E-004,-1.26671707914793E-003,-6.22528098433761E-004,2.01175928208486E-004,7.66728082575749E-004,4.10209386863640E-004,-1.07859966545044E-003,1.09438311283783E-003,-7.84196353107752E-004,1.02168351676339E-004,-1.70094767759724E-003,-5.90977632972802E-005,-1.17658901852526E-003,-7.88778114827620E-005,1.71814791205789E-004,3.19253505939303E-004,6.71049602602794E-004,-7.42895890380470E-004,-1.36908207563575E-004,-2.64367639940817E-004,7.30698768111316E-004,-5.77908394726077E-004,3.27854267351346E-004,-3.96637583785942E-004,1.52346496375347E-004,-3.08548303329589E-004,1.90097237279514E-004,-4.68281970211673E-004,-6.88978257404018E-005,4.56482643798372E-005,-2.66903958538506E-004,7.09399708216435E-005,-6.60643969047851E-005,-9.46035290996283E-005,-2.22081024549326E-004,-9.27807572172692E-006,-8.63424021356563E-005,-7.17195481022508E-005,7.71071558132257E-006,1.08677180419024E-004,4.24467535035405E-004,-5.89410489890141E-005,9.03979335218696E-006,3.82390625989760E-005,2.03085022809860E-006,8.33512380256318E-005,-1.42235115818433E-005,4.02683910988445E-004,-1.82363894214101E-004,-2.15402052556249E-005,-8.53765318692225E-005,-3.41292628093410E-005,1.52147838805036E-004,1.47011284646864E-005,5.48365065747079E-005,-1.58000020279279E-004,-1.37962710546320E-004,-2.63681331829057E-005,-5.79670608070496E-005,-2.26980299594792E-005,1.43525645971913E-004,-2.12776686640581E-005,3.30144104087751E-005,-4.06918738402594E-005,-8.41453464504511E-005,6.68084167117753E-005,1.52344042320921E-005,6.40464796032825E-005,8.50064719467791E-006,4.08611935181851E-005,9.00637250590977E-007,-6.08618761422707E-005,4.92167527506012E-006,-5.41099693236686E-005,-8.00265366916726E-005,2.41162481462096E-005,1.30976537793627E-005,-1.58225248191361E-006
richmondiana_QM10496_Mt-Warning_01,-1.12527501635155E-001,3.48974352912215E-002,-1.31940953466280E-002,1.13402163612813E-003,-2.12981850294929E-003,-2.98062197148101E-003,1.97597063358554E-003,4.33030257610051E-004,-3.46453832783220E-004,1.22959300445153E-003,-1.44088611414695E-004,-2.08554248488687E-003,-3.74741424717373E-004,9.35457451440007E-004,3.65013024865265E-003,1.80488856680258E-003,-1.86574720924437E-003,-1.37940904813172E-003,2.00565748927012E-004,5.51779017433286E-004,-1.22582105003232E-003,-7.76063566900596E-004,-5.88749868389616E-004,5.11290883828402E-004,9.19203637896765E-004,3.51555395199321E-005,3.55032302680562E-004,-1.17075100187341E-004,-3.91313593023792E-004,8.69725522462264E-005,-1.89882900729384E-004,-3.39416390503665E-004,4.43299013976437E-005,1.06030427057777E-004,-2.05072467212661E-004,2.36721171334231E-004,-1.26886024490673E-004,3.59899643689544E-004,1.36026767607371E-004,-2.32880735804453E-004,-3.18177852037084E-004,-2.20231628693880E-005,2.24684544920803E-004,-8.43702851834509E-005,-4.23349631316177E-004,-5.82912766980318E-005,-9.13351867303734E-005,-4.20475559341423E-004,2.10635276838708E-004,2.74467821236208E-005,-1.09972667265322E-004,1.75548835445253E-004,3.98298172761432E-006,-2.36871271452075E-004,4.98340114689558E-005,-2.18050598216793E-005,9.67503195027845E-005,7.52092395612808E-005,-6.87655064655383E-005,-2.74091861131098E-004,6.28754761450116E-005,1.03212507366134E-004,1.65160446510094E-005,-1.70649159842307E-004,4.09514667371345E-005,-2.36224537831058E-004,1.53957708879299E-004,-9.02073638762417E-005,1.26111433938021E-007,3.46528873944590E-005,4.59389558717843E-005,6.62970635025673E-005,-3.96225132132298E-005,-2.67141745207816E-005,-2.32905669870418E-005,-2.68006130796029E-005,2.49988277165910E-006,1.22866747968149E-005,-3.17466689947759E-005,3.40100774535831E-005,7.86931222025953E-006,8.57900124085321E-005,-8.13448672376403E-005,1.57480236590090E-005,-1.61814838704237E-005,7.34976017096002E-005,5.59612180281724E-005,5.59632823673747E-005,1.40125396651620E-006,3.04235258815484E-005,2.78569464119531E-005,-5.80475211886357E-005,6.39290950621690E-006,3.57428531777471E-005,-8.87876202686813E-005,-6.04824277097719E-007
richmondiana_QM19051_Lamington_01,-7.75202640313210E-002,1.86424673855781E-003,2.82192486654044E-002,-1.11620565471583E-002,4.86538212829673E-003,-2.11435230927365E-003,4.32191473325950E-003,-3.46635352801780E-003,1.96482094809111E-004,2.05492406274877E-003,9.07508620818862E-004,1.73115128438662E-004,1.41296292491529E-003,-1.56375721134079E-003,6.09011284450820E-005,-1.31336200052980E-003,-1.25717346830817E-005,-1.59230660197577E-003,8.67184826935351E-004,-1.23040707897552E-003,1.53603771277675E-003,6.01711441137146E-004,1.54354390974622E-005,-3.68802954499830E-004,8.67196286082124E-004,2.35543594549496E-004,1.97391150992099E-004,-3.36225250392858E-004,-3.14904734861934E-004,7.22020731342181E-004,1.55537458685049E-004,-5.07553867343099E-005,1.14897227728006E-004,-4.94452850872945E-004,-2.58380748669148E-004,4.55648876424205E-004,1.71272781760212E-004,-3.01399563831105E-005,4.95983491093056E-005,-2.67589289440946E-004,-2.61637149530598E-004,-6.57543432956529E-005,2.57499412914841E-004,5.32771813090216E-004,3.73073770272458E-004,1.28161664541109E-004,1.89595051458534E-004,-3.93323187383863E-004,-3.40909027396240E-004,-3.43983851124778E-004,7.55858430398491E-005,-2.31311478053204E-004,1.25489395243450E-004,3.31000098088779E-004,1.46758404166230E-004,-1.99034874810873E-004,-1.75006378047247E-004,-1.32762156357610E-004,-3.47458491040444E-004,-9.25828993500182E-005,2.43701081035287E-005,1.71324505737039E-004,6.63700542495612E-005,-1.19255918950372E-004,-5.47575926419112E-005,-1.48467167644856E-005,-1.44973047804239E-004,-7.89508347735958E-005,-2.77153750728392E-005,-5.56104682168695E-005,1.10696189365982E-004,-1.11360604322509E-004,4.58345645961512E-005,6.79920237948294E-005,3.40046278644909E-005,1.27414548914845E-004,-6.52761337891746E-005,-4.99720318616426E-005,2.44590276484371E-005,1.92594782274422E-007,1.86182080553953E-005,9.19144706722677E-006,6.24313539078921E-005,6.97295947695160E-005,2.42615139817073E-005,1.03946893445279E-005,1.81415971263224E-005,-2.11852399615810E-005,-5.46308334299425E-005,9.03115125614009E-006,-2.72412083563436E-005,-4.28456882578622E-007,1.87552425128950E-005,-2.71404921160034E-005,-2.55003871611739E-005,5.24426793447953E-005
richmondiana_QM19051_Lamington_02,-7.06971693183028E-002,-1.22672834504514E-002,2.23308271415578E-003,1.57446073933057E-004,2.63024608422282E-003,-1.26640369817253E-002,1.23323939089634E-003,1.26553389584149E-003,-1.04763458099556E-004,7.63197506883849E-004,-4.99655044300305E-004,1.00899934576099E-003,2.79004156648148E-004,-1.03217961095813E-003,-1.95743718038920E-003,-1.32668945958762E-003,2.02055951980845E-004,-2.33349271101332E-004,-1.57111107387245E-003,-3.96765150342550E-004,6.08614300094586E-004,-8.08356230598202E-004,4.99709887706174E-004,3.63544632601049E-004,1.81565994436426E-004,-7.32631644203615E-004,-3.17715114834367E-005,2.91702560144782E-004,7.29883794114224E-004,-1.96579592857329E-004,1.15166790258815E-003,7.67500671452311E-004,-6.62915371277704E-005,-1.95785172604469E-004,-1.97779740975267E-004,2.93375164855018E-004,-1.79559705811046E-004,-5.90871334562013E-004,4.45733492714523E-005,3.97519660062655E-004,-3.76545951080176E-004,-2.21334433934807E-004,-3.29585850911602E-004,-1.28130664335504E-004,1.59927654579794E-004,-5.79975962034146E-004,3.79879164811454E-004,2.91247914098546E-004,-3.98637472121479E-004,-4.74784091892113E-004,1.09387997259959E-004,-5.89233538855412E-005,1.97824833234061E-004,1.26687244849122E-004,-1.22514665087309E-004,-8.56749166652459E-005,-2.27516826523020E-004,-4.68821765727528E-004,-5.69250207846643E-006,-2.24292503013633E-005,-5.58034133408354E-005,-9.46853577786739E-005,1.23766895045314E-004,-9.54842335327716E-005,-8.12397648447459E-005,-1.46742238844210E-004,3.13725834979202E-006,7.43268902879361E-006,2.65481898232727E-005,1.16355907144641E-004,-1.76668578005411E-005,2.99743147710791E-005,6.72701790521500E-005,-1.02355683669013E-004,-2.94719640920631E-005,2.82316489435887E-005,-4.05206029276063E-005,-3.21925173282467E-005,-5.56566847221719E-005,-4.57195226459684E-005,4.79116085108721E-005,5.14776281329992E-006,-6.59743431772241E-005,-2.69415399329440E-005,-8.69983635849158E-006,2.83234548297312E-005,3.14803263526992E-005,2.64055930690321E-005,1.27966229071886E-005,-2.88648383745628E-005,1.54244205384944E-005,3.01396507940505E-005,1.18855739342230E-005,4.07861007518930E-005,-2.34523869685338E-005,-4.32411705753143E-005
richmondiana_QM19051_Lamington_03,-1.25087036331723E-001,3.35362650707003E-002,-7.77880712821773E-003,-7.85591704628349E-003,4.61669939567373E-004,-1.54790361897271E-002,-1.14958824581554E-002,5.58213613039745E-003,-2.12786493638677E-004,-3.18227093634489E-003,-3.68349435266958E-003,-4.31005315758814E-005,-1.78952638563262E-003,3.48233690766990E-003,6.81523600037290E-004,1.43072105826995E-003,-2.94558117201385E-003,-1.78796847511670E-003,1.92636945571300E-003,-1.25268307364118E-003,-1.51708494148671E-003,4.44956013174028E-004,-9.84301433008833E-004,-3.88495236831151E-005,7.82861206783615E-004,-1.99236563141043E-004,4.67124350122434E-004,-8.06670197754222E-005,-5.25694339222412E-004,-1.21144592550312E-003,1.26981281920426E-004,4.92748518031926E-004,8.56844525023310E-005,-1.20783680156290E-004,4.51419525191948E-004,-3.40850026079357E-004,1.05153875615342E-003,7.31735922116637E-004,-2.99862576380767E-004,-3.91569267451008E-004,2.86009363442622E-004,-7.31696190176130E-004,2.36059647304498E-006,5.49579528504709E-004,1.10747779647659E-004,-3.13615649916071E-004,-1.93368200455681E-004,6.35903272869553E-004,4.43376576998651E-004,4.42159466723430E-004,-7.10183577457286E-005,6.11006616213992E-005,-8.10130050119098E-005,-1.46947335058994E-005,-2.46966212839877E-004,5.81329397906796E-004,-2.55993417262271E-004,8.98348635494327E-005,-5.45531064462123E-006,-4.15698210339137E-005,3.96844518520837E-005,1.93811804747438E-004,-3.18390331707160E-004,4.18639956023031E-006,8.88911810100118E-005,1.53690734914155E-004,1.70979213761175E-005,1.34240392643300E-004,1.20280409460412E-004,6.27591600566777E-005,-3.26263959133149E-004,-3.39004993584637E-005,6.54797334415696E-005,4.75365370403227E-005,-3.80087930223419E-005,-4.26411474288586E-005,4.12321046757271E-006,5.05591271260835E-005,3.63862907165537E-006,5.92545658195138E-005,-7.97816096374358E-005,2.57867252893472E-005,3.22632263405562E-005,4.00336182771147E-005,4.83326302032409E-005,-6.80987303709037E-005,1.18663968266915E-006,1.02400779951985E-005,2.33319985987176E-005,-4.98216233937172E-005,-1.02258875041004E-005,3.51401429072526E-005,2.20430775302592E-005,2.08457506979082E-005,-3.33829192849453E-005,-6.51374604424025E-005
richmondiana_QM19051_Lamington_04,-6.74346479602402E-002,-1.51450944162750E-002,-8.62527048442349E-003,5.89112405934450E-003,9.82109376159759E-003,-9.66510569230217E-003,3.99501000494258E-003,3.06537078274612E-003,-3.15057608859271E-003,-1.00237097188953E-003,1.06194312847878E-003,-1.36294118224092E-003,1.02508922395457E-003,2.33999069627034E-004,-8.35951140286139E-004,1.54561117337273E-003,1.81117387438284E-003,-1.05839239595811E-003,1.63677771732985E-003,-1.24688207750236E-003,-5.03949313493996E-005,7.23716996231933E-004,7.84005306222370E-004,-1.14810068117291E-004,1.31041846915112E-003,1.25856131746244E-004,-1.13873015990924E-003,-9.63343631499227E-005,-2.46765308937160E-004,-5.06005391978694E-005,-7.64377085828541E-006,-1.64670040219423E-004,-2.92828428669620E-004,6.35443298820632E-005,-1.40004362483943E-004,6.75335919758799E-004,3.93829698286389E-004,5.78481155878399E-004,4.46784618044621E-004,2.84907526509723E-004,5.81860209384176E-004,6.11744192107204E-004,-8.29224583765542E-005,-2.34267708388055E-004,-4.42822621583050E-004,3.72227631140958E-004,1.59438815553741E-004,2.89137528852333E-004,-5.69751123112237E-005,3.10981292092920E-004,-1.62022691110912E-004,1.43661725944216E-004,-1.62971657511591E-004,1.86031326113993E-004,-1.89398806523865E-004,-3.16398440000122E-004,-1.91006279050542E-004,1.58294928718336E-004,-6.94825597013557E-006,-2.52670143591453E-004,-7.88620470221258E-005,-1.51668648329484E-005,4.51619065630268E-005,5.40173054731061E-006,-2.64268603448629E-006,2.76604329382879E-004,1.62874439444063E-004,-6.34813698798380E-005,4.32880759293901E-005,2.47297785669212E-005,1.00563007852817E-004,-6.57018455349799E-006,-1.18675315774831E-005,4.58748606734511E-005,-2.37890525117333E-005,-3.75332185041098E-005,-1.85987326207494E-005,-4.21031696067035E-005,-1.04469229754139E-005,5.84824084929692E-006,2.14383688115408E-005,-2.50535799771573E-007,-5.87744052545684E-005,1.20510929087243E-004,-3.44640410900150E-006,-3.34285653501863E-005,-1.32128336855048E-004,4.54727049514420E-005,-3.45037931729788E-005,-2.29269659568443E-005,-8.82156217211613E-005,3.16278862784196E-005,-5.42684085099216E-005,-1.69756930052504E-005,3.42382587349312E-005,-7.06469877891156E-005
